8:speed,9:speed_n,10:speed_e,11:speed_d,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
26.088,-6.021,4.032,0.076,1628131582,500002,0,5A2F           ,1,1,3.312,GPS-3.0       ,5,0.204,0.196,0.427,1.015,2.368,0,2,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.287,-5.843,3.898,0.003,1628131582,949996,0,5A2F           ,1,1,3.259,GPS-3.0       ,5,0.205,0.197,0.429,0.79,1.668,0,2,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.704,-5.694,3.83,-0.1,1628131583,400006,0,5A2F           ,1,1,3.153,GPS-3.0       ,5,0.205,0.197,0.429,0.772,1.739,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.209,-5.589,3.74,-0.169,1628131583,849996,0,5A2F           ,1,1,3.07,GPS-3.0       ,5,0.206,0.197,0.43,0.708,1.589,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
23.899,-5.475,3.754,-0.121,1628131584,300000,0,5A2F           ,1,1,3.028,GPS-3.0       ,5,0.206,0.198,0.431,0.708,1.589,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
23.32,-5.28,3.752,-0.034,1628131584,800004,0,5A2F           ,1,1,3.326,GPS-3.0       ,5,0.206,0.198,0.432,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
23.292,-5.277,3.744,0.029,1628131585,300002,0,5A2F           ,1,1,3.249,GPS-3.0       ,5,0.207,0.198,0.432,0.79,1.667,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
23.358,-5.212,3.864,0.173,1628131585,800003,0,5A2F           ,1,1,3.252,GPS-3.0       ,5,0.207,0.199,0.433,0.772,1.739,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
23.651,-5.265,3.929,0.136,1628131586,300000,0,5A2F           ,1,1,3.245,GPS-3.0       ,5,0.208,0.199,0.434,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.344,-5.395,4.077,0.209,1628131586,750013,0,5A2F           ,1,1,3.006,GPS-3.0       ,5,0.208,0.199,0.435,0.772,1.739,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.456,-5.662,4.236,0.236,1628131587,200282,0,5A2F           ,1,1,3.102,GPS-3.0       ,5,0.209,0.2,0.435,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.722,-6.086,4.249,0.285,1628131587,650242,0,5A2F           ,1,1,3.262,GPS-3.0       ,5,0.209,0.2,0.436,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.142,-6.542,4.278,0.339,1628131588,49996,0,5A2F           ,1,1,3.085,GPS-3.0       ,5,0.209,0.201,0.436,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.023,-6.908,4.157,0.485,1628131588,450063,0,5A2F           ,1,1,3.183,GPS-3.0       ,5,0.21,0.201,0.437,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.739,-7.214,4.025,0.634,1628131588,849996,0,5A2F           ,1,1,3.254,GPS-3.0       ,5,0.21,0.202,0.438,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
30.61,-7.519,3.97,0.644,1628131589,249996,0,5A2F           ,1,1,3.354,GPS-3.0       ,5,0.21,0.202,0.438,0.739,1.593,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
31.634,-7.893,3.863,0.591,1628131589,600003,0,5A2F           ,1,1,3.046,GPS-3.0       ,5,0.211,0.202,0.439,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
32.079,-8.119,3.673,0.548,1628131589,949995,0,5A2F           ,1,1,3.14,GPS-3.0       ,5,0.211,0.203,0.439,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
32.805,-8.404,3.523,0.496,1628131590,299999,0,5A2F           ,1,1,3.204,GPS-3.0       ,5,0.211,0.203,0.44,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.845,-8.758,3.418,0.409,1628131590,650262,0,5A2F           ,1,1,3.281,GPS-3.0       ,5,0.212,0.203,0.44,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
34.413,-8.987,3.258,0.366,1628131591,124,0,5A2F           ,1,1,3.354,GPS-3.0       ,5,0.212,0.203,0.441,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.31,-9.169,3.483,0.232,1628131591,349997,0,5A2F           ,1,1,3.432,GPS-3.0       ,5,0.212,0.204,0.441,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.073,-9.499,3.189,0.171,1628131591,650248,0,5A2F           ,1,1,3.014,GPS-3.0       ,5,0.212,0.204,0.442,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.441,-9.617,3.16,0.131,1628131591,949995,0,5A2F           ,1,1,3.059,GPS-3.0       ,5,0.213,0.204,0.442,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.125,-9.723,3.436,0.091,1628131592,249994,0,5A2F           ,1,1,3.114,GPS-3.0       ,5,0.213,0.204,0.442,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.293,-9.759,3.475,0.18,1628131592,550162,0,5A2F           ,1,1,3.154,GPS-3.0       ,5,0.213,0.205,0.443,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.737,-9.802,3.716,0.093,1628131592,850007,0,5A2F           ,1,1,3.167,GPS-3.0       ,5,0.213,0.205,0.443,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.856,-9.859,3.658,0.136,1628131593,149998,0,5A2F           ,1,1,3.191,GPS-3.0       ,5,0.214,0.205,0.444,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.746,-9.842,3.615,0.082,1628131593,450102,0,5A2F           ,1,1,3.177,GPS-3.0       ,5,0.214,0.205,0.444,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.496,-9.787,3.563,0.026,1628131593,749995,0,5A2F           ,1,1,3.163,GPS-3.0       ,5,0.214,0.206,0.444,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.837,-9.908,3.506,-0.02,1628131594,49998,0,5A2F           ,1,1,3.173,GPS-3.0       ,5,0.214,0.206,0.445,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.562,-9.869,3.388,-0.027,1628131594,349995,0,5A2F           ,1,1,3.164,GPS-3.0       ,5,0.214,0.206,0.445,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.383,-9.83,3.346,-0.069,1628131594,650255,0,5A2F           ,1,1,3.138,GPS-3.0       ,5,0.214,0.206,0.445,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.029,-9.74,3.306,-0.084,1628131594,949996,0,5A2F           ,1,1,3.12,GPS-3.0       ,5,0.215,0.207,0.446,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.023,-9.772,3.206,-0.072,1628131595,550166,0,5A2F           ,1,1,6.215,GPS-3.0       ,5,0.215,0.207,0.447,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.617,-9.614,3.322,-0.051,1628131595,849997,0,5A2F           ,1,1,3.068,GPS-3.0       ,5,0.215,0.207,0.447,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.474,-9.605,3.223,-0.048,1628131596,149996,0,5A2F           ,1,1,3.06,GPS-3.0       ,5,0.215,0.208,0.447,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.268,-9.529,3.27,-0.051,1628131596,450079,0,5A2F           ,1,1,3.047,GPS-3.0       ,5,0.216,0.208,0.448,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.83,-9.46,3.092,-0.045,1628131596,749996,0,5A2F           ,1,1,3.021,GPS-3.0       ,5,0.216,0.208,0.448,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.822,-9.405,3.249,-0.088,1628131597,49997,0,5A2F           ,1,1,3.006,GPS-3.0       ,5,0.216,0.208,0.448,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.444,-9.319,3.176,-0.027,1628131597,400004,0,5A2F           ,1,1,3.474,GPS-3.0       ,5,0.216,0.209,0.449,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.177,-9.227,3.215,0.019,1628131597,749996,0,5A2F           ,1,1,3.464,GPS-3.0       ,5,0.216,0.209,0.449,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.419,-9.332,3.116,0.08,1628131598,100225,0,5A2F           ,1,1,3.445,GPS-3.0       ,5,0.217,0.209,0.45,0.708,1.588,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
34.725,-9.094,3.216,0.148,1628131598,450096,0,5A2F           ,1,1,3.41,GPS-3.0       ,5,0.217,0.21,0.45,0.708,1.587,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
34.669,-9.005,3.412,0.087,1628131598,800004,0,5A2F           ,1,1,3.376,GPS-3.0       ,5,0.217,0.21,0.451,0.708,1.587,0,2,9,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
