filename,latitude,longitude,height,roll,pitch,heading,date,time,unix_time_sec,distancetoprevious
003491-20211011-130642-000000217,2.412714,102.737786,17.2018089294,0,0,248.0507506533,2021-10-11,13:08:54,1633928934,3.277
003491-20211011-130642-000000218,2.412704,102.737759,17.2692928314,0,0,249.3794956544,2021-10-11,13:08:55,1633928935,3.264
003491-20211011-130642-000000219,2.412693,102.737732,17.4155349731,0,0,249.8401509328,2021-10-11,13:08:55,1633928935,3.23
003491-20211011-130642-000000220,2.412683,102.737705,17.7042198181,0,0,250.0675415907,2021-10-11,13:08:56,1633928936,3.182
003491-20211011-130642-000000221,2.412674,102.737679,18.0349063873,0,0,250.2747148886,2021-10-11,13:08:56,1633928936,3.088
003491-20211011-130642-000000222,2.412664,102.737653,18.2553043365,0,0,250.9250035391,2021-10-11,13:08:57,1633928937,3.051
003491-20211011-130642-000000223,2.412655,102.737625,18.5050239563,0,0,253.1267013576,2021-10-11,13:08:57,1633928937,3.283
003491-20211011-130642-000000224,2.412647,102.737597,18.4873008728,0,0,254.0006377223,2021-10-11,13:08:58,1633928938,3.207
003491-20211011-130642-000000225,2.412640,102.737570,18.4918842316,0,0,256.2691894325,2021-10-11,13:08:58,1633928938,3.097
003491-20211011-130642-000000226,2.412635,102.737542,18.5151538849,0,0,260.497049208,2021-10-11,13:08:59,1633928939,3.22
003491-20211011-130642-000000227,2.412633,102.737513,18.6227226257,0,0,266.4772623169,2021-10-11,13:08:59,1633928939,3.208
003491-20211011-130642-000000228,2.412635,102.737484,18.8028354645,0,0,272.6379563445,2021-10-11,13:09:00,1633928940,3.183
003491-20211011-130642-000000229,2.412638,102.737456,19.1913337708,0,0,276.0719295724,2021-10-11,13:09:01,1633928941,3.167
003491-20211011-130642-000000230,2.412643,102.737429,19.3688201904,0,0,278.127871154,2021-10-11,13:09:02,1633928942,3.087
003491-20211011-130642-000000231,2.412647,102.737401,19.4471340179,0,0,279.3209685983,2021-10-11,13:09:02,1633928942,3.142
003491-20211011-130642-000000232,2.412651,102.737373,19.53383255,0,0,278.6475119461,2021-10-11,13:09:03,1633928943,3.079
003491-20211011-130642-000000233,2.412655,102.737346,19.578037262,0,0,277.5300110356,2021-10-11,13:09:03,1633928943,3.078
003491-20211011-130642-000000234,2.412658,102.737318,19.549156189,0,0,276.4528082412,2021-10-11,13:09:04,1633928944,3.062
003491-20211011-130642-000000235,2.412660,102.737291,19.558889389,0,0,275.3744852958,2021-10-11,13:09:06,1633928946,3.011
003491-20211011-130642-000000236,2.412665,102.737265,21.3073558807,0,0,279.2170950814,2021-10-11,13:09:10,1633928950,3.013
003491-20211011-130642-000000237,2.412675,102.737239,21.6295661926,0,0,289.6586511524,2021-10-11,13:09:12,1633928952,3.114
003491-20211011-130642-000000238,2.412688,102.737213,21.8177642822,0,0,295.0225079906,2021-10-11,13:09:13,1633928953,3.144
003491-20211011-130642-000000239,2.412699,102.737188,21.9431171417,0,0,293.3766236459,2021-10-11,13:09:14,1633928954,3.112
003491-20211011-130642-000000240,2.412710,102.737162,22.0421924591,0,0,291.3792304458,2021-10-11,13:09:15,1633928955,3.059
003491-20211011-130642-000000241,2.412720,102.737136,22.1664829254,0,0,290.6974682836,2021-10-11,13:09:16,1633928956,3.152
003491-20211011-130642-000000242,2.412730,102.737110,22.207906723,0,0,291.0067392492,2021-10-11,13:09:17,1633928957,3.134
003491-20211011-131003-000000001,2.412876,102.738356,24.5539779663,0,0,71.0458450671,2021-10-11,13:10:01,1633929001,0.0
003491-20211011-131003-000000002,2.412886,102.738384,24.6667881012,0,0,69.8722273224,2021-10-11,13:10:02,1633929002,3.248
003491-20211011-131003-000000003,2.412897,102.738411,24.7076778412,0,0,68.5716910025,2021-10-11,13:10:02,1633929002,3.302
003491-20211011-131003-000000004,2.412908,102.738439,24.7041130066,0,0,66.8491651052,2021-10-11,13:10:03,1633929003,3.281
003491-20211011-131003-000000005,2.412921,102.738465,24.7347698212,0,0,65.2782967282,2021-10-11,13:10:03,1633929003,3.281
003491-20211011-131003-000000006,2.412935,102.738491,24.7430934906,0,0,64.0120547881,2021-10-11,13:10:04,1633929004,3.276
003491-20211011-131003-000000007,2.412949,102.738517,24.5635147095,0,0,63.1280780454,2021-10-11,13:10:04,1633929004,3.3
003491-20211011-131003-000000008,2.412963,102.738543,24.4074211121,0,0,62.2603298321,2021-10-11,13:10:05,1633929005,3.305
003491-20211011-131003-000000009,2.412978,102.738569,24.4166488647,0,0,61.0015191378,2021-10-11,13:10:05,1633929005,3.258
003491-20211011-131003-000000010,2.412992,102.738595,24.3676128387,0,0,60.1034175639,2021-10-11,13:10:06,1633929006,3.303
003491-20211011-131003-000000011,2.413007,102.738620,24.25066185,0,0,59.2312911993,2021-10-11,13:10:06,1633929006,3.294
003491-20211011-131003-000000012,2.413022,102.738644,24.1325149536,0,0,59.0750916032,2021-10-11,13:10:07,1633929007,3.059
003491-20211011-131003-000000013,2.413036,102.738668,24.0037326813,0,0,59.6653907022,2021-10-11,13:10:07,1633929007,3.12
003491-20211011-131003-000000014,2.413048,102.738693,24.2196769714,0,0,59.8285366007,2021-10-11,13:10:08,1633929008,3.126
003491-20211011-131003-000000015,2.413062,102.738718,24.2672805786,0,0,59.7609382185,2021-10-11,13:10:08,1633929008,3.211
003491-20211011-131003-000000016,2.413076,102.738743,24.1929550171,0,0,60.4810723835,2021-10-11,13:10:09,1633929009,3.12
003491-20211011-131003-000000017,2.413089,102.738768,24.0798244476,0,0,63.9947129378,2021-10-11,13:10:09,1633929009,3.132
003491-20211011-131003-000000018,2.413104,102.738792,24.2030124664,0,0,66.4160901307,2021-10-11,13:10:10,1633929010,3.171
003491-20211011-131003-000000019,2.413115,102.738817,24.1253318787,0,0,69.5513723559,2021-10-11,13:10:10,1633929010,3.008
003491-20211011-131003-000000020,2.413124,102.738844,23.9187450409,0,0,73.0411277388,2021-10-11,13:10:11,1633929011,3.217
003491-20211011-131003-000000021,2.413132,102.738871,23.6017112732,0,0,72.8701271227,2021-10-11,13:10:12,1633929012,3.108
003491-20211011-131003-000000022,2.413142,102.738898,23.5726032257,0,0,71.1857478319,2021-10-11,13:10:12,1633929012,3.133
003491-20211011-131003-000000023,2.413151,102.738926,23.4846286774,0,0,70.9479821167,2021-10-11,13:10:13,1633929013,3.323
003491-20211011-131003-000000024,2.413161,102.738952,23.3447875977,0,0,72.1723003556,2021-10-11,13:10:13,1633929013,3.122
003491-20211011-131003-000000025,2.413169,102.738980,23.3992004395,0,0,74.9084604767,2021-10-11,13:10:14,1633929014,3.208
003491-20211011-131003-000000026,2.413175,102.739007,23.292514801,0,0,77.2664535141,2021-10-11,13:10:14,1633929014,3.067
003491-20211011-131003-000000027,2.413180,102.739035,23.2020721436,0,0,78.9902225058,2021-10-11,13:10:15,1633929015,3.14
003491-20211011-131003-000000028,2.413185,102.739063,23.1240787506,0,0,78.1271802929,2021-10-11,13:10:15,1633929015,3.234
003491-20211011-131003-000000029,2.413193,102.739091,23.0593986511,0,0,76.4991364023,2021-10-11,13:10:16,1633929016,3.141
003491-20211011-131003-000000030,2.413200,102.739119,22.9096679688,0,0,75.3285854126,2021-10-11,13:10:16,1633929016,3.211
003491-20211011-131003-000000031,2.413208,102.739147,22.7941684723,0,0,75.4272406649,2021-10-11,13:10:17,1633929017,3.311
003491-20211011-131003-000000032,2.413215,102.739175,22.7300071716,0,0,76.2774148015,2021-10-11,13:10:17,1633929017,3.135
003491-20211011-131003-000000033,2.413222,102.739204,22.6544342041,0,0,76.0453864452,2021-10-11,13:10:17,1633929017,3.331
003491-20211011-131003-000000034,2.413229,102.739231,22.7106246948,0,0,75.4676617244,2021-10-11,13:10:18,1633929018,3.137
003491-20211011-131003-000000035,2.413236,102.739258,22.7226104736,0,0,74.5351906386,2021-10-11,13:10:18,1633929018,3.098
003491-20211011-131003-000000036,2.413245,102.739285,22.7291698456,0,0,72.8262090063,2021-10-11,13:10:19,1633929019,3.142
003491-20211011-131003-000000037,2.413253,102.739312,22.7221393585,0,0,71.3603274671,2021-10-11,13:10:19,1633929019,3.161
003491-20211011-131003-000000038,2.413262,102.739338,22.7481803894,0,0,71.3388465221,2021-10-11,13:10:19,1633929019,3.086
003491-20211011-131003-000000039,2.413271,102.739364,22.7969589233,0,0,71.9995170602,2021-10-11,13:10:20,1633929020,3.047
003491-20211011-131003-000000040,2.413279,102.739390,22.8351192474,0,0,73.0713513258,2021-10-11,13:10:20,1633929020,3.007
003491-20211011-131003-000000041,2.413287,102.739419,22.9685516357,0,0,74.319759642,2021-10-11,13:10:21,1633929021,3.304
003491-20211011-131003-000000042,2.413295,102.739448,23.0207157135,0,0,74.6714119314,2021-10-11,13:10:21,1633929021,3.313
003491-20211011-131003-000000043,2.413303,102.739475,23.0990447998,0,0,74.0115200349,2021-10-11,13:10:22,1633929022,3.21
003491-20211011-131003-000000044,2.413311,102.739503,23.211971283,0,0,73.1156314422,2021-10-11,13:10:22,1633929022,3.135
003491-20211011-131003-000000045,2.413319,102.739529,23.3165359497,0,0,72.9483054679,2021-10-11,13:10:22,1633929022,3.097
003491-20211011-131003-000000046,2.413326,102.739556,23.4599933624,0,0,73.792755906,2021-10-11,13:10:23,1633929023,3.109
003491-20211011-131003-000000047,2.413334,102.739584,23.6543083191,0,0,73.4911552428,2021-10-11,13:10:23,1633929023,3.191
003491-20211011-131003-000000048,2.413343,102.739612,23.7963180542,0,0,72.987517584,2021-10-11,13:10:24,1633929024,3.287
003491-20211011-131003-000000049,2.413351,102.739638,23.8575286865,0,0,73.0002490566,2021-10-11,13:10:24,1633929024,3.018
003491-20211011-131003-000000050,2.413359,102.739665,23.9120903015,0,0,73.1807982771,2021-10-11,13:10:25,1633929025,3.092
003491-20211011-131003-000000051,2.413367,102.739692,24.1069869995,0,0,73.4310837291,2021-10-11,13:10:25,1633929025,3.158
003491-20211011-131003-000000052,2.413375,102.739720,24.3896026611,0,0,73.6602024248,2021-10-11,13:10:25,1633929025,3.239
003491-20211011-131003-000000053,2.413383,102.739749,24.6042861938,0,0,74.0038838834,2021-10-11,13:10:26,1633929026,3.308
003491-20211011-131003-000000054,2.413392,102.739777,24.8470287323,0,0,74.3688072304,2021-10-11,13:10:26,1633929026,3.274
003491-20211011-131003-000000055,2.413399,102.739805,25.1485767365,0,0,75.1950278935,2021-10-11,13:10:27,1633929027,3.268
003491-20211011-131003-000000056,2.413406,102.739833,25.4647102356,0,0,76.0293628214,2021-10-11,13:10:27,1633929027,3.139
003491-20211011-131003-000000057,2.413413,102.739860,25.7767047882,0,0,76.9296500559,2021-10-11,13:10:27,1633929027,3.091
003491-20211011-131003-000000058,2.413418,102.739887,26.0994701385,0,0,77.8512201599,2021-10-11,13:10:28,1633929028,3.093
003491-20211011-131003-000000059,2.413424,102.739914,26.4124546051,0,0,78.7819700381,2021-10-11,13:10:28,1633929028,3.069
003491-20211011-131003-000000060,2.413429,102.739941,26.7045059204,0,0,79.8410660009,2021-10-11,13:10:29,1633929029,3.051
003491-20211011-131003-000000061,2.413435,102.739971,26.9165725708,0,0,81.0353450679,2021-10-11,13:10:29,1633929029,3.341
003491-20211011-131003-000000062,2.413439,102.740000,27.0181064606,0,0,81.1238779799,2021-10-11,13:10:29,1633929029,3.303
003491-20211011-131003-000000063,2.413443,102.740027,27.1082229614,0,0,80.7968348621,2021-10-11,13:10:30,1633929030,3.012
003491-20211011-131003-000000064,2.413448,102.740054,27.1562080383,0,0,80.4226566088,2021-10-11,13:10:30,1633929030,3.075
003491-20211011-131003-000000065,2.413453,102.740082,27.2112483978,0,0,79.7448218054,2021-10-11,13:10:31,1633929031,3.12
003491-20211011-131003-000000066,2.413459,102.740109,27.2867851257,0,0,79.1700818773,2021-10-11,13:10:31,1633929031,3.151
003491-20211011-131003-000000067,2.413465,102.740138,27.3734817505,0,0,78.4548312976,2021-10-11,13:10:31,1633929031,3.214
003491-20211011-131003-000000068,2.413471,102.740167,27.4857559204,0,0,77.4239166952,2021-10-11,13:10:32,1633929032,3.306
003491-20211011-131003-000000069,2.413478,102.740196,27.577249527,0,0,76.2018865697,2021-10-11,13:10:32,1633929032,3.372
003491-20211011-131003-000000070,2.413485,102.740223,27.6590995789,0,0,75.1350315119,2021-10-11,13:10:33,1633929033,3.011
003491-20211011-131003-000000071,2.413493,102.740249,27.7500476837,0,0,73.9699378432,2021-10-11,13:10:33,1633929033,3.052
003491-20211011-131003-000000072,2.413501,102.740276,27.8794612885,0,0,72.6546483148,2021-10-11,13:10:33,1633929033,3.11
003491-20211011-131003-000000073,2.413510,102.740302,28.0031986237,0,0,71.3482448624,2021-10-11,13:10:34,1633929034,3.125
003491-20211011-131003-000000074,2.413519,102.740329,28.1577568054,0,0,70.3030278439,2021-10-11,13:10:34,1633929034,3.197
003491-20211011-131003-000000075,2.413530,102.740357,28.2935886383,0,0,69.5239081653,2021-10-11,13:10:34,1633929034,3.254
003491-20211011-131003-000000076,2.413540,102.740384,28.4634342194,0,0,69.1066109278,2021-10-11,13:10:35,1633929035,3.254
003491-20211011-131003-000000077,2.413551,102.740412,28.6416301727,0,0,69.0182351101,2021-10-11,13:10:35,1633929035,3.309
003491-20211011-131003-000000078,2.413562,102.740440,28.7699050903,0,0,68.6166814586,2021-10-11,13:10:35,1633929035,3.322
003491-20211011-131003-000000079,2.413573,102.740468,28.9380187988,0,0,68.0300228504,2021-10-11,13:10:36,1633929036,3.335
003491-20211011-131003-000000080,2.413584,102.740495,29.044834137,0,0,67.4995835293,2021-10-11,13:10:36,1633929036,3.292
003491-20211011-131003-000000081,2.413596,102.740522,29.2117958069,0,0,67.0528891576,2021-10-11,13:10:36,1633929036,3.265
003491-20211011-131003-000000082,2.413608,102.740549,29.4110927582,0,0,66.7206277752,2021-10-11,13:10:37,1633929037,3.258
003491-20211011-131003-000000083,2.413619,102.740575,29.6408939362,0,0,66.4011456768,2021-10-11,13:10:37,1633929037,3.195
003491-20211011-131003-000000084,2.413631,102.740601,29.8233585358,0,0,66.0797442952,2021-10-11,13:10:38,1633929038,3.142
003491-20211011-131003-000000085,2.413642,102.740627,29.9173641205,0,0,65.721275477,2021-10-11,13:10:38,1633929038,3.103
003491-20211011-131003-000000086,2.413654,102.740651,30.0103569031,0,0,65.4638866283,2021-10-11,13:10:38,1633929038,3.026
003491-20211011-131003-000000087,2.413665,102.740676,30.0422153473,0,0,65.2868891061,2021-10-11,13:10:39,1633929039,3.006
003491-20211011-131003-000000088,2.413679,102.740703,30.1124858856,0,0,65.3228022408,2021-10-11,13:10:39,1633929039,3.39
003491-20211011-131003-000000089,2.413692,102.740731,30.0548744202,0,0,65.4463603629,2021-10-11,13:10:39,1633929039,3.387
003491-20211011-131003-000000090,2.413704,102.740758,29.9611110687,0,0,65.7922684632,2021-10-11,13:10:40,1633929040,3.337
003491-20211011-131003-000000091,2.413717,102.740785,29.7613506317,0,0,66.4494351142,2021-10-11,13:10:40,1633929040,3.334
003491-20211011-131003-000000092,2.413729,102.740813,29.5048999786,0,0,67.0040874559,2021-10-11,13:10:41,1633929041,3.393
003491-20211011-131003-000000093,2.413740,102.740838,29.1929798126,0,0,67.7009579966,2021-10-11,13:10:41,1633929041,3.01
003491-20211011-131003-000000094,2.413751,102.740865,28.8862895966,0,0,68.3516291377,2021-10-11,13:10:41,1633929041,3.261
003491-20211011-131003-000000095,2.413761,102.740891,28.5642662048,0,0,68.9707721255,2021-10-11,13:10:42,1633929042,3.104
003491-20211011-131003-000000096,2.413771,102.740919,28.3364162445,0,0,69.3227317735,2021-10-11,13:10:42,1633929042,3.307
003491-20211011-131003-000000097,2.413782,102.740947,27.8446922302,0,0,68.83553438,2021-10-11,13:10:43,1633929043,3.298
003491-20211011-131003-000000098,2.413791,102.740973,27.4210624695,0,0,69.2270818043,2021-10-11,13:10:43,1633929043,3.052
003491-20211011-131003-000000099,2.413801,102.740998,26.9168663025,0,0,69.3867852875,2021-10-11,13:10:44,1633929044,3.044
003491-20211011-131003-000000100,2.413811,102.741025,26.5589237213,0,0,68.6556203671,2021-10-11,13:10:44,1633929044,3.161
003491-20211011-131003-000000101,2.413821,102.741051,26.1816539764,0,0,69.7078861408,2021-10-11,13:10:45,1633929045,3.054
003491-20211011-131003-000000102,2.413831,102.741077,25.805065155,0,0,71.1911710021,2021-10-11,13:10:46,1633929046,3.129
003491-20211011-131003-000000103,2.413839,102.741103,25.5753917694,0,0,72.191199489,2021-10-11,13:10:46,1633929046,3.055
003491-20211011-131003-000000104,2.413847,102.741129,25.1002845764,0,0,72.1802506958,2021-10-11,13:10:46,1633929046,3.01
003491-20211011-131003-000000105,2.413855,102.741157,24.6579494476,0,0,71.7176010022,2021-10-11,13:10:47,1633929047,3.212
003491-20211011-131003-000000106,2.413864,102.741184,24.3210773468,0,0,71.5132007611,2021-10-11,13:10:47,1633929047,3.175
003491-20211011-131003-000000107,2.413873,102.741211,23.9033260345,0,0,70.9571550607,2021-10-11,13:10:48,1633929048,3.126
003491-20211011-131003-000000108,2.413883,102.741238,23.3947410583,0,0,70.2245079892,2021-10-11,13:10:48,1633929048,3.263
003491-20211011-131003-000000109,2.413894,102.741266,22.9401054382,0,0,69.4510300468,2021-10-11,13:10:49,1633929049,3.263
003491-20211011-131003-000000110,2.413903,102.741292,22.5466880798,0,0,70.0320742395,2021-10-11,13:10:49,1633929049,3.077
003491-20211011-131003-000000111,2.413913,102.741319,22.1887397766,0,0,71.8456738793,2021-10-11,13:10:50,1633929050,3.204
003491-20211011-131003-000000112,2.413921,102.741345,21.7998943329,0,0,72.135560768,2021-10-11,13:10:51,1633929051,3.055
003491-20211011-131003-000000113,2.413931,102.741373,21.6174221039,0,0,71.0578115585,2021-10-11,13:10:51,1633929051,3.253
003491-20211011-131003-000000114,2.413941,102.741400,21.1397323608,0,0,70.3617947915,2021-10-11,13:10:52,1633929052,3.268
003491-20211011-131003-000000115,2.413949,102.741426,20.7913341522,0,0,72.6045283866,2021-10-11,13:10:52,1633929052,3.048
003491-20211011-131003-000000116,2.413957,102.741453,20.5633049011,0,0,75.4051518332,2021-10-11,13:10:53,1633929053,3.046
003491-20211011-131003-000000117,2.413962,102.741482,20.2036094666,0,0,78.7779402264,2021-10-11,13:10:53,1633929053,3.243
003491-20211011-131003-000000118,2.413966,102.741509,20.0011062622,0,0,82.4796500396,2021-10-11,13:10:54,1633929054,3.126
003491-20211011-131003-000000119,2.413968,102.741536,19.6941623688,0,0,88.5018961327,2021-10-11,13:10:54,1633929054,3.008
003491-20211011-131003-000000120,2.413966,102.741564,19.1339473724,0,0,93.7474745851,2021-10-11,13:10:55,1633929055,3.096
003491-20211011-131003-000000121,2.413965,102.741591,18.8006668091,0,0,88.4942873019,2021-10-11,13:10:56,1633929056,3.022
003491-20211011-131003-000000122,2.413967,102.741619,18.5217132568,0,0,82.976341396,2021-10-11,13:10:57,1633929057,3.032
003491-20211011-131003-000000123,2.413977,102.741645,19.4786911011,0,0,83.1695469571,2021-10-11,13:10:58,1633929058,3.184
003491-20211011-131003-000000124,2.413978,102.741673,19.369146347,0,0,90.3275715469,2021-10-11,13:10:59,1633929059,3.089
003491-20211011-131003-000000125,2.413972,102.741700,19.2607307434,0,0,101.0015999365,2021-10-11,13:11:00,1633929060,3.039
003491-20211011-131003-000000126,2.413961,102.741725,19.1246395111,0,0,109.9650894107,2021-10-11,13:11:02,1633929062,3.023
